Directory,File Name,Function Types,Function Params,Function Names
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,gender,formatAndStrip
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,val,formatAndStrip
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,configure
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,pos,configure
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,configure
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,pos,configure
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,state,func
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,realGroup,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,configure
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,pos,configure
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,state,func
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,configure
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,state,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,Item,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,item,func
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,,setSuffix
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,state,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,Item,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,state,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,state,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,Item,func
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,state,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,Item,func
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,blob,hasJoiningPunctuation
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,state,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,Item,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,state,func
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,state,build
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,target,build
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,state,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,Item,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,Item,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,Item,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,variable,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,myvariable,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,trylabel,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,Item,testSubsequentNear
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,item,testSubsequentNear
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,Item,testSubsequentNotNear
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,item,testSubsequentNotNear
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,tryposition,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,mytype,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,variable,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,trylabel,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,trylabel,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,tryjurisdictions,maketests
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,trycountries,maketests
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,trydate,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,trydate,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,trydate,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,Item,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,Item,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,locale_list,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,locale_default,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,locale_bares,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,me,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,tryclass,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,retval,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,retval,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,namevar,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,citeForm,maketest
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,state,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,Item,func
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,variable,getCountryOrJurisdiction
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,normalizedKey,getCountryOrJurisdiction
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,quashCountry,getCountryOrJurisdiction
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,state,abbreviate
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,tok,abbreviate
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,Item,abbreviate
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,altvar,abbreviate
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,basevalue,abbreviate
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,family_var,abbreviate
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,use_field,abbreviate
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,Item,getFieldLocale
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,field,getFieldLocale
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,Item,getTextSubField
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,field,getTextSubField
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,locale_type,getTextSubField
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,use_default,getTextSubField
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,stopOrig,getTextSubField
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,family_var,getTextSubField
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,jurisdiction,loadAbbreviation
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,category,loadAbbreviation
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,orig,loadAbbreviation
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,lang,loadAbbreviation
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,tok,publisherCheck
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,Item,publisherCheck
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,primary,publisherCheck
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,family_var,publisherCheck
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,Item,citeFormCheck
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,value,citeFormCheck
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,jurisdiction,quashCheck
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,value,quashCheck
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,variables,getOutputFunction
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,family_var,getOutputFunction
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,abbreviation_fallback,getOutputFunction
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,alternative_varname,getOutputFunction
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,str,normalizeFieldValue
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,origLabel,composeNumberInfo
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,label,composeNumberInfo
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,val,composeNumberInfo
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,joiningSuffix,composeNumberInfo
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,parsePosition,composeNumberInfo
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,elems,fixupSubsections
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,str,parseString
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,defaultLabel,parseString
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,values,setSpaces
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,values,fixNumericAndCount
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,i,fixNumericAndCount
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,currentLabelInfo,fixNumericAndCount
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,values,fixLabelVisibility
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,groupStartPos,fixLabelVisibility
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,currentLabelInfo,fixLabelVisibility
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,values,setPluralsAndNumerics
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,joiningSuffix,stripHyphenBackslash
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,values,setStyling
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,variable,checkTerm
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,val,checkTerm
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,variable,checkPage
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,val,checkPage
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,variable,fixupRangeDelimiter
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,val,fixupRangeDelimiter
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,rangeDelimiter,fixupRangeDelimiter
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,isNumeric,fixupRangeDelimiter
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,values,manglePageNumbers
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,i,manglePageNumbers
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,currentInfo,manglePageNumbers
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,values,fixRanges
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,shadow_numbers,setVariableParams
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,realVariable,setVariableParams
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,values,setVariableParams
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,str,sniff
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,sniff
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,minchars,sniff
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,isyear,sniff
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,quot,_setOuterQuoteForm
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,opener,_getNestingOpenerParams
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,tag,_tryOpen
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,pos,_tryOpen
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,tag,_tryClose
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,pos,_tryClose
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,tag,_pushNestingState
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,pos,_pushNestingState
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,str,_doppelString
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,blob,TagReg
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,tag,_apostropheForce
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,str,_apostropheForce
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,blob,_undoppelToQueue
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,doppel,_undoppelToQueue
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,leadingSpace,_undoppelToQueue
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,blob,Stack
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,word,_capitalise
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,config,_textcaseEngine
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,string,_textcaseEngine
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,tag,tryOpen
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,pos,tryOpen
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,tag,tryClose
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,pos,tryClose
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,tag,pushQuoteState
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,pos,pushQuoteState
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,tag,quoteFix
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,positions,quoteFix
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,state,passthrough
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,str,passthrough
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,state,lowercase
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,string,lowercase
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,str,capitaliseWords
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,state,uppercase
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,string,uppercase
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,str,capitaliseWords
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,state,sentence
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,string,sentence
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,str,capitaliseWords
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,state,title
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,string,title
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,str,capitaliseWords
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,i,capitaliseWords
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,followingTag,capitaliseWords
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,state,capitalizeFirst
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,string,capitalizeFirst
